sip,sport,dip,dport,proto,first_timestamp,total_time,pkt_fwd_count,pl_fwd_count,last_timestamp_fwd,pl_len_fwd_mean,pl_len_fwd_stdev,pl_len_fwd_total,pl_len_fwd_min,pl_len_fwd_max,pkt_len_fwd_mean,pkt_len_fwd_stdev,pkt_len_fwd_total,pkt_len_fwd_min,pkt_len_fwd_max,pkt_bwd_count,pl_bwd_count,last_timestamp_bwd,pl_len_bwd_mean,pl_len_bwd_stdev,pl_len_bwd_total,pl_len_bwd_min,pl_len_bwd_max,pkt_len_bwd_mean,pkt_len_bwd_stdev,pkt_len_bwd_total,pkt_len_bwd_min,pkt_len_bwd_max,dd,dn,dns,ds,application,app,traffic_type,label,pkt_flow_fwd_count,pkt_flow_bwd_count,pl_flow_fwd_count,pl_flow_bwd_count,pkt_count_ratio,pkt_bytes_ratio,pl_count_ratio,pl_bytes_ratio,time_difference_seconds,bucket
192.168.0.65,58989,192.168.0.1,53,6,1721795702,3700,6,2,1721795702370552,17.5,15.5,35,2,33,47.833332,12.033523,287,40,73,6,1,1721795702370451,85.0,0.0,85,85,85,56.166668,31.093494,337,40,125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1742160278745644,0.3333333333333333,2.4285714285714284,2100,69
192.168.0.119,60797,192.168.0.1,53,17,1721795703,73890852,6,6,1721795706729969,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721795777599781,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,2101,70
192.168.0.222,61171,192.168.0.1,53,17,1721795704,301,2,2,1721795704754650,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721795704754951,49.0,0.0,98,49,49,77.0,0.0,154,77,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2622950819672132,0.6666666666666666,1.4848484848484849,2102,70
192.168.0.222,59939,192.168.0.1,53,17,1721795704,14824,2,2,1721795704760068,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721795704774892,61.0,0.0,122,61,61,89.0,0.0,178,89,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.459016393442623,0.6666666666666666,1.8484848484848484,2102,70
192.168.0.222,56435,192.168.0.1,53,17,1721795704,321,2,2,1721795704752468,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721795704752789,49.0,0.0,98,49,49,77.0,0.0,154,77,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.2622950819672132,0.6666666666666666,1.4848484848484849,2102,70
192.168.0.119,52588,192.168.0.1,53,17,1721795710,208,2,2,1721795710744469,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721795710744677,209.0,0.0,418,209,209,237.0,0.0,474,237,237,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.4347826086956523,0.6666666666666666,5.097560975609756,2108,70
192.168.0.119,50861,192.168.0.1,53,17,1721795713,18816964,6,6,1721795716175756,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721795731977586,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,2111,70
192.168.0.222,58518,192.168.0.1,53,17,1721795713,10549,2,2,1721795713312264,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721795713322813,68.0,0.0,136,68,68,96.0,0.0,192,96,96,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.5,0.6666666666666666,1.8888888888888888,2111,70
192.168.0.222,57157,192.168.0.1,53,17,1721795713,327,2,2,1721795713324338,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721795713324665,68.0,0.0,136,68,68,96.0,0.0,192,96,96,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.5,0.6666666666666666,1.8888888888888888,2111,70
192.168.0.222,55438,192.168.0.1,53,17,1721795713,5647,2,2,1721795713325406,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721795713331053,92.0,0.0,184,92,92,120.0,0.0,240,120,120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.875,0.6666666666666666,2.5555555555555554,2111,70
192.168.0.65,58990,192.168.0.1,53,6,1721795718,975,6,2,1721795718626973,23.0,21.0,46,2,44,49.666668,15.933892,298,40,84,6,1,1721795718626923,62.0,0.0,62,62,62,52.333332,22.639692,314,40,102,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0536912751677852,0.3333333333333333,1.3478260869565217,2116,70
192.168.0.65,58991,192.168.0.1,53,6,1721795718,22451,6,2,1721795718648532,23.0,21.0,46,2,44,49.666668,15.933892,298,40,84,6,1,1721795718648430,96.0,0.0,96,96,96,58.0,35.15679,348,40,136,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.167785234899329,0.3333333333333333,2.0869565217391304,2116,70
192.168.0.222,62702,192.168.0.1,53,17,1721795718,144072115,6,6,1721795721694791,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721795862754597,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,2116,70
192.168.0.65,58995,192.168.0.1,53,6,1721795720,1344,6,2,1721795720617090,20.5,18.5,41,2,39,48.833332,14.147046,293,40,79,6,1,1721795720616987,121.0,0.0,121,121,121,62.166668,44.416275,373,40,161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.273037542662116,0.3333333333333333,2.951219512195122,2118,70
192.168.0.65,58996,192.168.0.1,53,6,1721795720,21998,6,2,1721795720637844,20.5,18.5,41,2,39,48.833332,14.147046,293,40,79,6,1,1721795720637717,98.0,0.0,98,98,98,58.333332,35.89646,350,40,138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1945392491467577,0.3333333333333333,2.3902439024390243,2118,70
192.168.0.65,58993,192.168.0.1,53,6,1721795720,48074,6,2,1721795720324363,25.0,23.0,50,2,48,50.333332,17.37495,302,40,88,6,1,1721795720324184,170.0,0.0,170,170,170,70.333336,62.614334,422,40,210,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.3973509933774835,0.3333333333333333,3.4,2118,70
192.168.0.222,58940,192.168.0.1,53,17,1721795720,17147,2,2,1721795720230422,33.0,0.0,66,33,33,61.0,0.0,122,61,61,2,2,1721795720247569,61.0,0.0,122,61,61,89.0,0.0,178,89,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.459016393442623,0.6666666666666666,1.8484848484848484,2118,70
192.168.0.119,52982,192.168.0.1,53,17,1721795720,374,2,2,1721795720185093,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721795720185467,209.0,0.0,418,209,209,237.0,0.0,474,237,237,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.4347826086956523,0.6666666666666666,5.097560975609756,2118,70
192.168.0.65,58992,192.168.0.1,53,6,1721795720,50647,6,2,1721795720326831,25.0,23.0,50,2,48,50.333332,17.37495,302,40,88,6,1,1721795720326649,157.0,0.0,157,157,157,68.166664,57.7824,409,40,197,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.3543046357615893,0.3333333333333333,3.14,2118,70
192.168.0.119,58769,192.168.0.1,53,17,1721795722,55038991,6,6,1721795725574622,52.0,0.0,312,52,52,80.0,0.0,480,80,80,6,6,1721795777599760,52.0,0.0,312,52,52,80.0,0.0,480,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.0,0.8571428571428571,1.0,2120,70
192.168.0.65,58997,192.168.0.1,53,6,1721795724,1341,6,2,1721795724100993,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721795724100706,86.0,0.0,86,86,86,56.333332,31.462503,338,40,126,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.1575342465753424,0.3333333333333333,2.15,2122,70
192.168.0.65,58998,192.168.0.1,53,6,1721795724,37218,6,2,1721795724136993,20.0,18.0,40,2,38,48.666668,13.792106,292,40,78,6,1,1721795724136906,127.0,0.0,127,127,127,63.166668,46.641956,379,40,167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.297945205479452,0.3333333333333333,3.175,2122,70
192.168.0.222,60943,192.168.0.1,53,17,1721795725,203,2,2,1721795725709317,36.0,0.0,72,36,36,64.0,0.0,128,64,64,2,2,1721795725709520,68.0,0.0,136,68,68,96.0,0.0,192,96,96,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.5,0.6666666666666666,1.8888888888888888,2123,70
192.168.0.119,49320,192.168.0.1,53,17,1721795729,388,2,2,1721795729589315,41.0,0.0,82,41,41,69.0,0.0,138,69,69,2,2,1721795729589703,209.0,0.0,418,209,209,237.0,0.0,474,237,237,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,3.4347826086956523,0.6666666666666666,5.097560975609756,2127,70
192.168.0.119,50005,192.168.0.1,53,17,1721795731,240,2,2,1721795731984101,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721795731984341,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,2129,70
192.168.0.65,54259,192.168.0.1,53,17,1721795735,9557891,6,6,1721795744872657,31.0,4.2426405,186,28,37,59.0,4.2426405,354,56,65,6,6,1721795744885925,86.333336,10.370881,518,79,101,114.333336,10.370905,686,107,129,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.8571428571428571,1.9378531073446328,0.8571428571428571,2.78494623655914,2133,71
192.168.0.114,58836,192.168.0.1,53,17,1721795735,291,2,2,1721795735011387,39.0,0.0,78,39,39,67.0,0.0,134,67,67,2,2,1721795735011678,84.0,0.0,168,84,84,112.0,0.0,224,112,112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.671641791044776,0.6666666666666666,2.1538461538461537,2133,71
192.168.0.119,60194,192.168.0.1,53,17,1721795736,355,2,2,1721795736741104,52.0,0.0,104,52,52,80.0,0.0,160,80,80,2,2,1721795736741459,52.0,0.0,104,52,52,80.0,0.0,160,80,80,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dns,1,1,1,1,0.6666666666666666,1.0,0.6666666666666666,1.0,2134,71
