"sip","sport","dip","dport","proto","first_timestamp","total_time","pkt_fwd_count","pl_fwd_count","last_timestamp_fwd","pl_len_fwd_mean","pl_len_fwd_stdev","pl_len_fwd_total","pl_len_fwd_min","pl_len_fwd_max","pkt_len_fwd_mean","pkt_len_fwd_stdev","pkt_len_fwd_total","pkt_len_fwd_min","pkt_len_fwd_max","pkt_bwd_count","pl_bwd_count","last_timestamp_bwd","pl_len_bwd_mean","pl_len_bwd_stdev","pl_len_bwd_total","pl_len_bwd_min","pl_len_bwd_max","pkt_len_bwd_mean","pkt_len_bwd_stdev","pkt_len_bwd_total","pkt_len_bwd_min","pkt_len_bwd_max","dd","dn","dns","ds","application","app","traffic_type","label"
"192.168.3.75",62406,"192.168.0.1",53,17,1721798951202055,3509,2,2,1721798951202055,34,0,68,34,34,62,0,124,62,62,2,2,1721798951205564,86,0,172,86,86,114,0,228,114,114,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.30",57510,"192.168.0.1",53,17,1721798578478246,4775,2,2,1721798578478246,57,0,114,57,57,85,0,170,85,85,2,2,1721798578483021,675,0,1350,675,675,703,0,1406,703,703,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.119",51351,"192.168.0.1",53,17,1721798952954046,148220461,6,6,1721798955964794,52,0,312,52,52,80,0,480,80,80,6,6,1721799101174507,52,0,312,52,52,80,0,480,80,80,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",59628,"192.168.0.1",53,17,1721798972449184,14422,2,2,1721798972449184,38,0,76,38,38,66,0,132,66,66,2,2,1721798972463606,86,0,172,86,86,114,0,228,114,114,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.75",56359,"52.123.129.14",443,6,1721799050064965,90601332,32,22,1721799140665020,745.6818,591.8853,16405,1,1440,553.03125,599.9438,17697,40,1480,52,37,1721799140666297,308.86487,315.95435,11428,31,1460,260.46155,300.52432,13544,40,1500,"Microsoft Teams","Unknown","teams.microsoft.com/s-0005.dual-s-msedge.net","Microsoft Teams","Microsoft Teams","Deezer","Unknown","dns"
"192.168.0.222",53166,"204.79.197.203",443,6,1721799069994390,60868204,20,6,1721799130862594,352.16666,489.81305,2113,38,1440,146.25,312.8891,2925,40,1480,43,39,1721799070836739,852.28204,625.4535,33239,14,1460,813.27905,644.7162,34971,40,1500,"MSN","Microsoft","api.msn.com/a-0003.a-msedge.net","MSN","MSN","Gotomeeting","Streaming","dns"
"192.168.0.119",57159,"192.168.0.1",53,17,1721798953212557,23579,4,4,1721798953234161,41,0,164,41,41,69,0,276,69,69,4,4,1721798953236136,303,0,1212,303,303,331,0,1324,331,331,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.222",55243,"192.168.0.1",53,17,1721799116323778,7756285,6,6,1721799119327052,41,0,246,41,41,69,0,414,69,69,6,6,1721799124080063,41,0,246,41,41,69,0,414,69,69,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.172",55914,"192.168.0.1",53,17,1721799073477422,16253,2,2,1721799073477423,33,0,66,33,33,61,0,122,61,61,2,2,1721799073493675,148,0,296,148,148,176,0,352,176,176,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",60912,"192.168.0.1",53,17,1721798953346462,328,2,2,1721798953346462,36,0,72,36,36,64,0,128,64,64,2,2,1721798953346790,139,0,278,139,139,167,0,334,167,167,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",50787,"192.168.0.1",53,17,1721798953346673,210,2,2,1721798953346673,36,0,72,36,36,64,0,128,64,64,2,2,1721798953346883,154,0,308,154,154,182,0,364,182,182,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.222",58723,"142.251.36.170",443,6,1721799025998461,125158629,42,21,1721799151157090,550.7143,504.805,11565,31,1412,315.64285,450.64578,13257,40,1452,59,39,1721799151156893,384.7436,528.2414,15005,31,1412,294.52542,466.38742,17377,40,1452,"Google","Google","gem-pa.googleapis.com","Unknown","Google","Gmail","Unknown","dns"
"192.168.0.65",60139,"13.107.21.239",443,6,1721798953347651,124781348,17,12,1721799043419818,728,635.2779,8736,1,1440,554.58826,627.8474,9428,40,1480,21,10,1721799078128999,746,651.6808,7460,38,1460,396.9524,582.96265,8336,40,1500,"Microsoft","Microsoft","edge.microsoft.com/dual-a-0036.a-msedge.net","Microsoft","Microsoft","Deezer","Text Chat","dns"
"192.168.3.75",57593,"142.251.36.206",443,17,1721798955486715,91669,26,26,1721798955572774,535.8461,568.67535,13932,31,1250,563.8461,568.67535,14660,59,1278,26,26,1721798955578384,330.92307,460.9526,8604,21,1250,358.92307,460.9526,9332,49,1278,"Google","Google","clients4.google.com/clients.l.google.com","Google","Google","Unknown","Unknown","dns"
"192.168.0.29",51506,"31.222.226.18",443,6,1721798955493157,3019537,3,0,1721798958512694,0,0,0,0,0,52,0,156,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unknown","cookies.andbeyond.media","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.177",49178,"192.168.0.1",53,17,1721799006809602,117270507,6,6,1721799009813000,41,0,246,41,41,69,0,414,69,69,6,6,1721799124080109,41,0,246,41,41,69,0,414,69,69,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",64553,"192.168.0.1",53,17,1721798933561972,375,2,2,1721798933561972,29,0,58,29,29,57,0,114,57,57,2,2,1721798933562347,104,0,208,104,104,132,0,264,132,132,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51507,"44.194.108.128",443,6,1721798955623005,212036641,21,4,1721799167659646,515.5,551.53625,2062,93,1460,138.7619,314.343,2914,40,1500,22,5,1721799167657083,925.2,656.5746,4626,51,1460,250.81818,498.07794,5518,40,1500,"Adobe","Amazon","polka.typekit.com","Unknown","Adobe","Unknown","Unknown","dns"
"192.168.3.75",62606,"150.171.27.10",443,6,1721798945200359,2259358,13,5,1721798947459717,167.2,132.27155,836,31,361,105.23077,115.05394,1368,40,401,15,9,1721798945361168,734.6667,659.01544,6612,31,1460,481.6,624.03595,7224,40,1500,"Microsoft Bing","Microsoft","tse1.mm.bing.net/ax-0001.ax-msedge.net","Microsoft Bing","Microsoft Bing","Amazon","Unknown","dns"
"192.168.0.160",54726,"142.251.37.3",443,17,1721798956418974,62546,18,18,1721798956481520,531.6667,561.08484,9570,31,1250,559.6667,561.08484,10074,59,1278,20,20,1721798956461749,447.4,488.6488,8948,22,1250,475.4,488.6488,9508,50,1278,"Google","Google","ssl.gstatic.com","Unknown","Google","Unknown","Unknown","dns"
"192.168.0.65",63562,"142.251.36.206",443,17,1721798958626816,149302,20,20,1721798958769176,452.4,541.53046,9048,31,1250,480.4,541.53046,9608,59,1278,24,24,1721798958776118,357.83334,472.24637,8588,21,1250,385.83334,472.24637,9260,49,1278,"Google","Google","clients4.google.com/clients.l.google.com","Google","Google","Instagram","Unknown","dns"
"192.168.0.29",59650,"192.168.0.1",53,17,1721798783142580,341,2,2,1721798783142580,29,0,58,29,29,57,0,114,57,57,2,2,1721798783142921,104,0,208,104,104,132,0,264,132,132,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51513,"52.97.128.2",443,6,1721798962795207,180083206,12,8,1721799142877058,298,478.45114,2384,1,1460,239.66667,414.67847,2876,40,1500,13,7,1721799142878413,734.4286,639.5656,5141,62,1460,440.07693,592.18805,5721,40,1500,"Microsoft365","Unknown","substrate.office.com/VIE-efz.ms-acdc.office.com","Unknown","Microsoft365","Amazon","Unknown","dns"
"192.168.0.29",51508,"185.136.68.145",443,6,1721798959387968,3048897,9,5,1721798959514045,432.6,467.26123,2163,53,1349,281.66666,408.5065,2535,40,1389,13,5,1721798962436865,759.4,531.50977,3797,75,1400,332.69232,494.7668,4325,40,1440,"Unknown","Unknown","events.gfe.nvidia.com","Unknown","Dailymotion","Dailymotion","Unknown","dns"
"192.168.0.65",60140,"192.168.0.1",53,6,1721798959750435,23607,6,2,1721798959774042,27,25,54,2,52,51,18.823742,306,40,92,6,1,1721798959773951,70,0,70,70,70,53.666668,25.571247,322,40,110,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",60141,"192.168.0.1",53,6,1721798959750526,23332,6,2,1721798959773858,27,25,54,2,52,51,18.823742,306,40,92,6,1,1721798959773800,104,0,104,104,104,59.333332,38.116783,356,40,144,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.217",45380,"142.251.208.170",443,6,1721798824163086,241133723,19,8,1721799065296809,271.75,301.17676,2174,24,815,168.10527,236.27234,3194,52,867,18,9,1721799065293986,158.44444,171.28671,1426,31,614,131.66667,144.4945,2370,52,666,"Unknown","Unknown","Unknown","Google","Google","Whatsapp","Unknown","dns"
"192.168.3.75",62573,"2.18.79.136",80,6,1721798934571102,4387,5,1,1721798934574823,154,0,154,154,154,73.2,60.578545,366,40,194,5,1,1721798934575489,187,0,187,187,187,79.8,73.74659,399,40,227,"Microsoft","Unknown","www.msftconnecttest.com/a1961.g2.akamai.net","Unknown","Microsoft","Unknown","Unknown","dns"
"192.168.0.119",53379,"192.168.0.1",53,17,1721799069218760,350,2,2,1721799069218760,41,0,82,41,41,69,0,138,69,69,2,2,1721799069219110,303,0,606,303,303,331,0,662,331,331,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.222",51879,"192.168.0.1",53,17,1721799084302840,1870,2,2,1721799084302840,42,0,84,42,42,70,0,140,70,70,2,2,1721799084304710,153,0,306,153,153,181,0,362,181,181,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",60005,"192.168.0.1",53,6,1721798676400740,1009,6,2,1721798676401749,26,24,52,2,50,50.666668,18.098492,304,40,90,6,1,1721798676401672,139,0,139,139,139,65.166664,51.096043,391,40,179,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",50783,"142.251.37.10",443,17,1721798959774479,220505,28,28,1721798959990141,420.35715,530.4534,11770,31,1250,448.35715,530.4534,12554,59,1278,30,30,1721798959994984,348.8,427.22458,10464,24,1250,376.8,427.22458,11304,52,1278,"Google","Google","gem-pa.googleapis.com","Google","Google","Google Docs","Unknown","dns"
"192.168.0.29",58822,"192.168.0.1",53,17,1721798932665174,22231,2,2,1721798932665174,82,0,164,82,82,110,0,220,110,110,2,2,1721798932687405,175,0,350,175,175,203,0,406,203,203,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",58819,"192.168.0.1",53,17,1721798960364841,104516520,10,10,1721799009994915,42.8,2.400002,428,41,47,70.8,2.3998494,708,69,75,10,10,1721799064881361,102.4,75.348785,1024,41,202,130.4,75.3488,1304,69,230,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51509,"104.254.151.60",443,6,1721798960985898,413405,6,2,1721798961314873,863.5,596.5,1727,267,1460,329.83334,532.1361,1979,40,1500,6,2,1721798961399303,1331.5,128.5,2663,1203,1460,484.5,631.5778,2907,40,1500,"Adnxs","Unknown","secure.adnxs.com/ib.anycast.adnxs.com","Unknown","Adnxs","Unknown","Unknown","dns"
"192.168.0.65",51643,"142.250.102.84",443,17,1721798642643108,109914,26,26,1721798642707638,538.53845,567.43567,14002,31,1250,566.53845,567.4356,14730,59,1278,28,28,1721798642753022,362.5,459.79526,10150,24,1250,390.5,459.79526,10934,52,1278,"Google Authentication","Google","accounts.google.com","Unknown","Google Authentication","Google Docs","Unknown","dns"
"192.168.0.29",53487,"192.168.0.1",53,17,1721798961522010,103359265,6,6,1721798964532789,41,0,246,41,41,69,0,414,69,69,6,6,1721799064881275,41,0,246,41,41,69,0,414,69,69,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",51512,"204.79.197.239",443,6,1721798962755027,182415427,21,14,1721799111659103,479.07144,560.3227,6707,1,1440,359.9524,509.8542,7559,40,1480,27,16,1721799145170454,692.875,651.53186,11086,38,1460,452.37036,604.99023,12214,40,1500,"Microsoft","Unknown","edge.microsoft.com/dual-a-0036.a-msedge.net","Microsoft","Microsoft","Twitch","Text Chat","dns"
"192.168.0.29",52239,"52.97.128.2",443,17,1721798962780434,296134,50,50,1721798963076568,241.28,440.2736,12064,37,1250,269.28,440.2736,13464,65,1278,50,50,1721798963044722,873.48,594.2181,43674,27,1472,901.48,594.2181,45074,55,1500,"Microsoft365","Unknown","substrate.office.com/VIE-efz.ms-acdc.office.com","Unknown","Microsoft365","Signal","Streaming","dns"
"192.168.0.29",58164,"192.168.0.1",53,17,1721798962832605,18188,2,2,1721798962832605,39,0,78,39,39,67,0,134,67,67,2,2,1721798962850793,322,0,644,322,322,350,0,700,350,350,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",49292,"192.168.0.1",53,17,1721798962832606,14763,2,2,1721798962832606,39,0,78,39,39,67,0,134,67,67,2,2,1721798962847369,239,0,478,239,239,267,0,534,267,267,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",59057,"192.168.0.1",53,17,1721798963076572,15276,2,2,1721798963076572,48,0,96,48,48,76,0,152,76,76,2,2,1721798963091848,96,0,192,96,96,124,0,248,124,124,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.172",62299,"2.18.79.72",443,6,1721798821606524,120330906,15,5,1721798941936430,209,205.55779,1045,24,517,122.46667,153.91246,1837,52,569,19,12,1721798941937430,694.1667,587.86646,8330,24,1448,489.57895,575.4528,9302,40,1500,"Apple Music","Unknown","se2.itunes.apple.com/a1802.dscw154.akamai.net","Unknown","Apple Music","Amazon","Unknown","dns"
"192.168.0.65",52938,"172.217.16.164",443,17,1721798963744853,76593,28,28,1721798963821446,569.2857,589.7587,15940,31,1250,597.2857,589.7587,16724,59,1278,26,26,1721798963820569,534.1539,537.3347,13888,22,1250,562.1539,537.3347,14616,50,1278,"Google","Google","www.google.com","Google","Google","Gmail","Unknown","dns"
"192.168.3.75",59655,"192.168.0.1",53,17,1721798897664658,170842758,8,8,1721798898200447,42.75,8.317903,342,36,57,70.75,8.317903,566,64,85,8,8,1721799068507416,78.75,39.98984,630,55,148,106.75,39.98984,854,83,176,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.222",53171,"204.79.197.203",443,6,1721799071005344,344017,17,6,1721799071349361,361,487.3527,2166,38,1440,168.11765,336.77588,2858,40,1480,64,58,1721799071348166,1123.6724,531.23596,65173,38,1460,1058.5156,602.204,67745,40,1500,"MSN","Microsoft","api.msn.com/a-0003.a-msedge.net","MSN","MSN","Amazon","Streaming","dns"
"192.168.3.75",62553,"3.161.119.18",443,6,1721798928227382,9426002,15,8,1721798937653384,538.5,560.0299,4308,31,1440,328,488.87012,4920,40,1480,13,6,1721798937653152,194.16667,125.66677,1165,31,364,130.53847,128.46347,1697,40,404,"Grammarly","Amazon","config.extension.grammarly.com/d27xxe7juh1us6.cloudfront.net","Grammarly","Grammarly","Snapchat","Unknown","dns"
"192.168.0.65",60142,"192.168.0.1",53,6,1721798964223512,1167,6,2,1721798964224679,18.5,16.5,37,2,35,48.166668,12.733378,289,40,75,6,1,1721798964224560,53,0,53,53,53,50.833332,19.359898,305,40,93,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.29",58015,"192.168.0.1",53,17,1721798933301628,208,2,2,1721798933301628,82,0,164,82,82,110,0,220,110,110,2,2,1721798933301836,141,0,282,141,141,169,0,338,169,169,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.65",53676,"142.251.37.3",443,17,1721798964225696,65296,18,18,1721798964290992,401.8889,514.7246,7234,31,1250,429.8889,514.7246,7738,59,1278,20,20,1721798964269240,447.1,488.74072,8942,22,1250,475.1,488.74072,9502,50,1278,"Google","Google","ssl.gstatic.com","Unknown","Google","Zoom","Unknown","dns"
"192.168.0.29",51522,"54.228.247.11",443,6,1721798992429196,207453,14,5,1721798992636649,121.4,76.35077,607,31,233,85.07143,73.03861,1191,40,273,16,11,1721798992634120,501.0909,597.4241,5512,9,1460,385.25,546.6413,6164,40,1500,"Adobe","Amazon","cc-api-data.adobe.io","Unknown","Adobe","Unknown","Unknown","dns"
"192.168.0.29",62449,"192.168.0.1",53,17,1721798964481773,291,2,2,1721798964481773,64,0,128,64,64,92,0,184,92,92,2,2,1721798964482064,80,0,160,80,80,108,0,216,108,108,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.0.160",37270,"142.251.37.10",443,17,1721798967130072,4204100,32,32,1721798971328249,463.0625,545.66034,14818,31,1250,491.0625,545.66003,15714,59,1278,34,34,1721798971334172,404.2353,516.3173,13744,21,1250,432.2353,516.3173,14696,49,1278,"Google","Google","gem-pa.googleapis.com","Google","Google","Unknown","Unknown","dns"
"192.168.0.29",51449,"104.254.148.251",443,6,1721798931979600,14229502,173,138,1721798946047201,1322.0797,315.77365,182447,38,1460,1094.6763,601.22626,189379,40,1500,133,73,1721798946209102,966.1781,572.51373,70531,31,1460,570.3383,641.1073,75855,40,1500,"Adnxs","Unknown","secure.adnxs.com/ib.anycast.adnxs.com","Adnxs","Adnxs","Deezer","File Transfer","dns"
"192.168.3.75",62614,"13.89.179.11",443,6,1721798969142087,844104,15,8,1721798969986191,579.25,540.53,4634,38,1440,349.73334,488.72275,5246,40,1480,13,8,1721798969985430,590.125,642.14594,4721,38,1460,404.07693,579.2408,5253,40,1500,"Microsoft","Microsoft","v10.events.data.microsoft.com/onedscolprdcus15.centralus.cloudapp.azure.com","Microsoft Teams","Microsoft Teams","Unknown","Unknown","dns"
"192.168.0.155",22,"193.201.9.156",18940,6,1721798969813330,3101118,10,6,1721798972872001,319,408.38504,1914,42,1112,232.6,352.19772,2326,40,1152,10,7,1721798972914448,188.57143,348.41962,1320,12,1040,173.2,303.5473,1732,40,1080,"Unknown","Unknown","gitlab.cubro.org","Unknown","Unknown","Unknown","Text Chat","dns"
"192.168.0.50",54941,"162.159.200.123",123,17,1721799070287416,1432,2,2,1721799070287416,48,0,96,48,48,76,0,152,76,76,2,2,1721799070288848,48,0,96,48,48,76,0,152,76,76,"Unknown","Unknown","0.debian.pool.ntp.org","Unknown","Discord","Discord","Unknown","dns"
"192.168.3.75",62616,"216.239.34.223",443,6,1721798971651171,119534,13,9,1721798971770705,1001.7778,582.0368,9016,80,1412,734.46155,668.6079,9548,40,1452,16,6,1721798971770302,945.6667,577.06573,5674,27,1412,395.375,577.8854,6326,40,1452,"Google","Google","play.googleapis.com","Google","Google","Dailymotion","Unknown","dns"
"192.168.3.172",55334,"192.168.0.1",53,17,1721798768552902,246,2,2,1721798768552902,38,0,76,38,38,66,0,132,66,66,2,2,1721798768553148,98,0,196,98,98,126,0,252,126,126,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.75",62576,"2.22.89.50",80,6,1721798936085985,201167654,594,17,1721799137253639,415.29413,29.058937,7060,349,436,63.750843,69.01235,37868,40,476,4037,4032,1721799137253538,1452.2646,77.28519,5855531,60,1460,1490.4689,93.30461,6017023,40,1500,"Microsoft","Unknown","msedge.b.tlu.dl.delivery.mp.microsoft.com/a1847.dscd.akamai.net","Unknown","Microsoft","Unknown","P2P","dns"
"192.168.0.119",63426,"192.168.0.1",53,17,1721798971755223,129418949,4,4,1721798972760746,52,0,208,52,52,80,0,320,80,80,4,4,1721799101174172,52,0,208,52,52,80,0,320,80,80,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","dns"
"192.168.3.217",33856,"216.239.36.223",443,17,1721798767204273,233397,38,38,1721798767431666,552.2105,563.2516,20984,31,1250,580.2105,563.2516,22048,59,1278,34,34,1721798767437670,198.76471,322.37695,6758,24,1250,226.76471,322.37695,7710,52,1278,"Google","Google","play.googleapis.com","Google","Google","Google","Unknown","dns"
"192.168.0.65",60144,"52.113.194.132",443,6,1721798973477862,67799194,13,4,1721798973630531,553.75,286.11218,2215,74,804,211.3077,300.3381,2747,40,844,32,27,1721799041277056,1173.4814,468.24365,31684,99,1460,1030.5,604.81525,32976,40,1500,"Microsoft Teams","Microsoft","config.teams.microsoft.com/s-0005.s-msedge.net","Microsoft Teams","Microsoft Teams","Unknown","Unknown","dns"
"192.168.3.75",62617,"2.18.79.136",80,6,1721798974105941,3846,5,1,1721798974108866,154,0,154,154,154,73.2,60.578545,366,40,194,5,1,1721798974109787,187,0,187,187,187,79.8,73.74659,399,40,227,"Microsoft","Unknown","www.msftconnecttest.com/a1961.g2.akamai.net","Unknown","Microsoft","Unknown","Unknown","dns"
"192.168.0.65",60147,"3.161.119.18",443,6,1721798976463250,180087955,14,10,1721799156549943,299.1,463.91434,2991,1,1440,254.5,414.2785,3563,40,1480,12,4,1721799156551205,204.25,109.76879,817,71,366,113.083336,112.43328,1357,40,406,"Grammarly","Amazon","config.extension.grammarly.com/d27xxe7juh1us6.cloudfront.net","Grammarly","Grammarly","Unknown","Unknown","dns"
"192.168.0.65",54309,"142.251.36.174",443,17,1721798976476537,81871,20,20,1721798976558408,392,530.8621,7840,31,1250,420,530.8621,8400,59,1278,20,20,1721798976558215,484.3,503.42984,9686,21,1250,512.3,503.42987,10246,49,1278,"Google","Google","google.com","Unknown","Google","Unknown","Unknown","dns"
"192.168.3.75",62620,"216.239.34.223",443,6,1721798977713063,101133,7,3,1721798977814196,576.3333,567.05695,1729,80,1370,288.7143,467.25238,2021,40,1410,10,6,1721798977813790,929.8333,572.66583,5579,27,1412,599.1,634.7782,5991,40,1452,"Google","Google","play.googleapis.com","Google","Google","Amazon","Unknown","dns"
